case_id,ticker,company_name,source_type,asset_type,source_url,source_domain,rights_status,blocked_reason,next_action,provenance_hash
hd_2023_q4,HD,"The Home Depot, Inc.",youtube,video,https://www.youtube.com/results?search_query=HD+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:19f1083081adc09a2d463bf3c88e30ba8eedf4562b43334133cdcd953780d28d
hd_2023_q4,HD,"The Home Depot, Inc.",vendor,transcript,licensed-vendor://blocked/HD/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:b5d6f2500db1c6d37c2aed6e758b107eb550f55ced6b01c0899ac507977c1fc9
low_2023_q4,LOW,"Lowe's Companies, Inc.",youtube,video,https://www.youtube.com/results?search_query=LOW+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:dc6370bd6bf8d4f02b8752f9c53892add36747d4053c1af7d55d9fd4261c5123
low_2023_q4,LOW,"Lowe's Companies, Inc.",vendor,transcript,licensed-vendor://blocked/LOW/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:4592ef984ee83a1049fa1f78469625fc139e9029f8be7516b8a727475bc6831a
tgt_2023_q4,TGT,Target Corporation,youtube,video,https://www.youtube.com/results?search_query=TGT+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:0a67d42d75fca11a67a7eb2999b02af11ee364896d7db8c204a71c8f76a834a8
tgt_2023_q4,TGT,Target Corporation,vendor,transcript,licensed-vendor://blocked/TGT/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:0eb36ebc6d32ff77639759ba9b2e48666e0aa4a50a5933a6e1453030a12c73b9
kr_2023_q4,KR,The Kroger Co.,youtube,video,https://www.youtube.com/results?search_query=KR+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:2ae5b8f563e2b6a395ea4256014984583cbb3f4fdd7f995dd8ad0d3de70672b8
kr_2023_q4,KR,The Kroger Co.,vendor,transcript,licensed-vendor://blocked/KR/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:5b9a77812e1559142d87088ce7c3db1c4e10258ccf8ecea9b93ea6acab2fc5c2
dg_2023_q4,DG,Dollar General Corporation,youtube,video,https://www.youtube.com/results?search_query=DG+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:0b1479f324c94fcc6baeb0de88e29c0ea962a865c6f0d573cadc60ddfb7e46ba
dg_2023_q4,DG,Dollar General Corporation,vendor,transcript,licensed-vendor://blocked/DG/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:fa75399e2aee3a8aae537540644d0f60d77cc24061e17102d9d74531fdb1cd1c
mcd_2023_q4,MCD,McDonald's Corporation,youtube,video,https://www.youtube.com/results?search_query=MCD+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:575f83b4859e007e3b9471c0e1086c397a08de63a4adeaceb2c76bd9382d9af9
mcd_2023_q4,MCD,McDonald's Corporation,vendor,transcript,licensed-vendor://blocked/MCD/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:6705fb11c5e8f0c2fc0b5616e2cc2fe93f978040d959f92610fffed9fa0bcc40
yum_2023_q4,YUM,"Yum! Brands, Inc.",youtube,video,https://www.youtube.com/results?search_query=YUM+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:69087c514b4a512be68922955157a6a3189a856b81137210134feac9d2af69a4
yum_2023_q4,YUM,"Yum! Brands, Inc.",vendor,transcript,licensed-vendor://blocked/YUM/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:4979ab646a8eb5f709cb17139e332a2826b80db5d52c650e4158841e04f50dc8
nke_2023_q4,NKE,"NIKE, Inc.",youtube,video,https://www.youtube.com/results?search_query=NKE+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:0f78124d4598b8e3979be2b00609569df4ea1e09193b7e3bfdf6a830ebb007c8
nke_2023_q4,NKE,"NIKE, Inc.",vendor,transcript,licensed-vendor://blocked/NKE/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:5320a7f2aad2f5f4f0c4042e2fbcf47de3b295d8bd8bc0b4e2541e732e86dbeb
dis_2023_q4,DIS,The Walt Disney Company,youtube,video,https://www.youtube.com/results?search_query=DIS+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:98fe7bd9ea8e568c90174f76a6a042dad0b5a82cfa5710c08adedc815e9c1198
dis_2023_q4,DIS,The Walt Disney Company,vendor,transcript,licensed-vendor://blocked/DIS/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:8c0725060a6dd80c8048b531758e6a33b6c96a2bfc3557843ce4510a1575d5fa
ko_2023_q4,KO,The Coca-Cola Company,youtube,video,https://www.youtube.com/results?search_query=KO+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:7cd2f66e92897639af1289968060955851eb56f6ba588f53310e5c16382f5f30
ko_2023_q4,KO,The Coca-Cola Company,vendor,transcript,licensed-vendor://blocked/KO/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:b77387607aebeb0ea0585378983e03fb66bb195075798e7ce6c5c7c0a4e722a2
pg_2023_q4,PG,The Procter & Gamble Company,youtube,video,https://www.youtube.com/results?search_query=PG+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:1958820432fd826b84b4e141288005325da265c92e108718dd1780a7e5983fe8
pg_2023_q4,PG,The Procter & Gamble Company,vendor,transcript,licensed-vendor://blocked/PG/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:4c01c08107f53d1a470d2883a9e6e8d221d1bfb1e1dee0be61ccba1ff2caa770
cl_2023_q4,CL,Colgate-Palmolive Company,youtube,video,https://www.youtube.com/results?search_query=CL+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:929747294afbbde01a63270584c63642dac8e6de08f4a238a766b478894939cd
cl_2023_q4,CL,Colgate-Palmolive Company,vendor,transcript,licensed-vendor://blocked/CL/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:7ed8aa4f16806a008ffa6864eda89c3406ef2fa55365e21682b0fc83308b647b
el_2023_q4,EL,The Estee Lauder Companies Inc.,youtube,video,https://www.youtube.com/results?search_query=EL+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:d3148a5e976670274cc597d15d7b5eb8c1ab897d633b7ac3f6f470eeda563163
el_2023_q4,EL,The Estee Lauder Companies Inc.,vendor,transcript,licensed-vendor://blocked/EL/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:146184dd22113a7b5083aeeb62acea3f44d2da44b86e0e7ef9b085fd1548b347
gis_2023_q4,GIS,"General Mills, Inc.",youtube,video,https://www.youtube.com/results?search_query=GIS+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:cc9c6ae9663db93bd6fefa510f2bec567eff4db48d8ebe3653c47c47a05417c4
gis_2023_q4,GIS,"General Mills, Inc.",vendor,transcript,licensed-vendor://blocked/GIS/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:30778bb305cf41f778236411c8386521744c05f8491f60de07724f0041c91bc3
hsy_2023_q4,HSY,The Hershey Company,youtube,video,https://www.youtube.com/results?search_query=HSY+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:555b084787a9feb9b0a8ad1beb15b9cb236678ecb742f35df5ec0a86694240b7
hsy_2023_q4,HSY,The Hershey Company,vendor,transcript,licensed-vendor://blocked/HSY/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:1e1948658aa1e5e89733c086461e1f21cc29861a63264ed62262609b707449fa
t_2023_q4,T,AT&T Inc.,youtube,video,https://www.youtube.com/results?search_query=T+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:3803677b198048b043e622657a96d5c471ab1916dbe8e39f933054fe11d4b3e8
t_2023_q4,T,AT&T Inc.,vendor,transcript,licensed-vendor://blocked/T/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:a9bf86d694dc08a16ef4ff31e36780b1fdae19f362cc15ff581f55033b76c7a2
vz_2023_q4,VZ,Verizon Communications Inc.,youtube,video,https://www.youtube.com/results?search_query=VZ+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:b57d0b146cf7ceb5a875fb35b291fca76973da8130f863470db790bab5e4bf00
vz_2023_q4,VZ,Verizon Communications Inc.,vendor,transcript,licensed-vendor://blocked/VZ/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:adc37d4c2bce90ef25eea1369eb22712c359d10d40677cc697ad4dd4ecab90d4
ibm_2023_q4,IBM,International Business Machines Corporation,youtube,video,https://www.youtube.com/results?search_query=IBM+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:73421d05292665ef205b68aa48fb930e25349f9097def81e05906f088a72dff1
ibm_2023_q4,IBM,International Business Machines Corporation,vendor,transcript,licensed-vendor://blocked/IBM/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:4f36ee2120c28b3ae155514affc8372f4d755458eb3445792c91e9b7711d202a
orcl_2023_q4,ORCL,Oracle Corporation,youtube,video,https://www.youtube.com/results?search_query=ORCL+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:165ca9a10fe98de4cee285a23eab9286d2e283f3ba032b8ffdebff0908951ff9
orcl_2023_q4,ORCL,Oracle Corporation,vendor,transcript,licensed-vendor://blocked/ORCL/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:886e78296730d7a9221a0557bf4fc7119ad787626af1e21639ea9bed8f2aa134
crm_2023_q4,CRM,"Salesforce, Inc.",youtube,video,https://www.youtube.com/results?search_query=CRM+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:9cca330982188969e7e951415eeabb2e6cdca9f82c6a6b86f44c25fa4dc3a2c6
crm_2023_q4,CRM,"Salesforce, Inc.",vendor,transcript,licensed-vendor://blocked/CRM/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:a60e04438d47410d6602c9184020176698e2ba86e34d9caaa734a35432d96d2b
now_2023_q4,NOW,"ServiceNow, Inc.",youtube,video,https://www.youtube.com/results?search_query=NOW+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:3bc09159787068b95c2824156c1bdd86f7c2fb25c249acc06c4ce1ce049320b2
now_2023_q4,NOW,"ServiceNow, Inc.",vendor,transcript,licensed-vendor://blocked/NOW/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:18e8221b0ed886df2be2459f8f154380f6a2e6f8390a4c1196bd901f90cf7efe
acn_2023_q4,ACN,Accenture plc,youtube,video,https://www.youtube.com/results?search_query=ACN+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:20e897025b4d5833e976e5e3189fa53c9a11f840eec8dd82f08f151a0f482653
acn_2023_q4,ACN,Accenture plc,vendor,transcript,licensed-vendor://blocked/ACN/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:86f61efbd5d6fcc2f612daf06db8696d936071152e8e778188abb3ff89fd404c
dell_2023_q4,DELL,Dell Technologies Inc.,youtube,video,https://www.youtube.com/results?search_query=DELL+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:9371026655be67f8692af2fd9747c85d2c89527226a10e9ce8d9354c7826c8e8
dell_2023_q4,DELL,Dell Technologies Inc.,vendor,transcript,licensed-vendor://blocked/DELL/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:e20cb25ba60e08cc6db6a3106f87502acafbd0db50eb99e71ad8bd868cf04d1e
hpq_2023_q4,HPQ,HP Inc.,youtube,video,https://www.youtube.com/results?search_query=HPQ+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:99410055f46af030213a3085bdc46c40ec4897ab57ba3909ef5313910052e4df
hpq_2023_q4,HPQ,HP Inc.,vendor,transcript,licensed-vendor://blocked/HPQ/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:ab21cda731c08286c0a3a2b204b5dfc253bbaa752e264e8c9dd00636b8eeea92
net_2023_q4,NET,"Cloudflare, Inc.",youtube,video,https://www.youtube.com/results?search_query=NET+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:706de0113b75fc65a0ccd9319ef33178662479cd1299e86c60c7e9db9c007350
net_2023_q4,NET,"Cloudflare, Inc.",vendor,transcript,licensed-vendor://blocked/NET/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:69c37efb4e6b516e2e10fc592a8990a8f744c87092dcea4222ebda53b1157e10
snow_2023_q4,SNOW,Snowflake Inc.,youtube,video,https://www.youtube.com/results?search_query=SNOW+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:f75354c3e602ca6296f36c80d8126f7db9013a565768fb2e6a4dcc5c30269f71
snow_2023_q4,SNOW,Snowflake Inc.,vendor,transcript,licensed-vendor://blocked/SNOW/2023/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:35d967df95ba94be2b32e1a6c5730b5eb6e04a29bdc11aaa29ca93c97c849df3
jpm_2022_q4,JPM,JPMorgan Chase & Co.,youtube,video,https://www.youtube.com/results?search_query=JPM+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:85f3d2f2606084d67eb897f4786ef41155800ba71e02606a1ded01dab518ed4d
jpm_2022_q4,JPM,JPMorgan Chase & Co.,vendor,transcript,licensed-vendor://blocked/JPM/2022/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:e5426cda289a594e26eb7367b6b76313412c4aad1212173cc4ddb6fea1e94d5a
